TC 1 time,TC 1 data,TC 2 time,TC 2 data,TC 3 time,TC 3 data
1650207674.0646625,30.246737597515,1650207674.0767696,31.22809820619617,1650207677.1369286,Out of Range
1650207675.0895777,30.287645853351577,1650207675.104256,31.045135887256247,1650207678.1678994,Out of Range
1650207676.1180072,30.351418320312515,1650207676.1327202,31.107424492427825,1650207679.1988997,Out of Range
1650207677.1490839,30.3119517664845,1650207677.163764,31.389115455834624,1650207680.2294242,Out of Range
1650207678.1801357,30.505287773211013,1650207678.1949725,31.329297783108814,1650207681.2603996,Out of Range
1650207679.2109857,30.139589408466154,1650207679.225706,31.179441110362845,1650207682.2912753,Out of Range
1650207680.2416174,30.344135598707126,1650207680.2563708,31.18528008027512,1650207683.3223076,Out of Range
1650207681.2724926,30.690290943106902,1650207681.287205,31.319567476032223,1650207684.3526654,Out of Range
1650207682.3034484,30.12349447070681,1650207682.3182425,31.179441110362845,1650207685.383686,Out of Range
1650207683.3344908,30.33973111566866,1650207683.349265,31.24417635082652,1650207686.4146655,Out of Range
1650207684.3648977,30.158562883878073,1650207684.3796134,31.171655766907616,1650207687.4488208,Out of Range
1650207685.3959103,30.742864871535,1650207685.4111304,31.138567416641887,1650207688.5147874,Out of Range
1650207686.4268563,30.531114556182086,1650207686.4415982,31.31034539501217,1650207689.5430324,Out of Range
1650207687.4609866,30.542799640702338,1650207687.4757948,31.40764528104253,1650207690.5712771,Out of Range
1650207688.5272627,30.1994745591958,1650207688.5409887,31.37600200903355,1650207691.599385,Out of Range
1650207689.557989,30.64211763379507,1650207689.5728867,30.98529876750773,1650207692.6273873,Out of Range
1650207690.5891526,30.557870921602394,1650207690.6011088,31.456291862527486,1650207693.6554055,Out of Range
1650207691.614272,30.58759126571196,1650207691.629155,31.383785845869795,1650207694.6860585,Out of Range
1650207692.6452386,30.377248870646692,1650207692.65727,31.384294125996636,1650207695.7170162,Out of Range
1650207693.6702502,30.8879599426563,1650207693.6848943,31.201358877016737,1650207696.7480314,Out of Range
1650207694.6982505,30.770632923824092,1650207694.7130375,31.387677742773356,1650207697.7790601,Out of Range
1650207695.729266,30.29594652682834,1650207695.7440197,31.763178354575064,1650207698.810052,Out of Range
1650207696.7602117,30.48098640958426,1650207696.7748604,31.466020909957514,1650207699.8410604,Out of Range
1650207697.791258,30.611468706710514,1650207697.8059847,31.47042079006789,1650207700.8720193,Out of Range
1650207698.8222568,30.839287162976543,1650207698.8370025,31.2850459560017,1650207701.903001,Out of Range
1650207699.8533154,30.642626271222603,1650207699.8678508,31.336152578716764,1650207702.9338906,Out of Range
1650207700.8842514,30.52772819207335,1650207700.8988602,31.47431236773704,1650207703.966098,Out of Range
1650207701.9148881,30.720516156972426,1650207701.9296124,31.31618364100717,1650207705.023489,Out of Range
1650207702.946011,30.757511838398973,1650207702.9607399,31.701436541236575,1650207706.0561285,Out of Range
1650207703.978279,30.504357559710023,1650207703.9931111,31.43150422474919,1650207707.0842435,Out of Range
1650207705.0551317,30.65092419958812,1650207705.0426304,31.574980119575198,1650207708.1123796,Out of Range
1650207706.0866232,30.564730634487752,1650207706.0738964,31.27142293005649,1650207709.1404898,Out of Range
1650207707.1142693,30.841742706296,1650207707.0991526,31.823987557658768,1650207710.168486,Out of Range
1650207708.1420293,30.696219941032865,1650207708.1272237,31.37261835484692,1650207711.196505,Out of Range
1650207709.1702414,30.571081726269682,1650207709.1583695,31.70583544107792,1650207712.2275352,Out of Range
1650207710.1982775,30.709341693539614,1650207710.1862807,31.748632470592018,1650207713.2586193,Out of Range
1650207711.2263703,30.589117398905042,1650207711.2112231,31.85950762350868,1650207714.289518,Out of Range
1650207712.2546465,30.524341864688072,1650207712.2398708,31.49571578863588,1650207715.320615,Out of Range
1650207713.2853887,30.63534565488883,1650207713.270671,31.628018219629354,1650207716.351355,Out of Range
1650207714.3162363,31.124521428434736,1650207714.3017566,31.66743578565361,1650207717.3822474,Out of Range
1650207715.3474994,30.877295871891555,1650207715.3327577,31.62218169699896,1650207718.4132893,Out of Range
1650207716.3782113,31.009675813593507,1650207716.3634913,31.6635449192936,1650207719.4442265,Out of Range
1650207717.408988,30.55939695501376,1650207717.3942797,31.71556219086981,1650207720.4719882,Out of Range
1650207718.4403653,30.986315854034924,1650207718.4255726,31.21210714253454,1650207721.519135,Out of Range
1650207719.4712372,30.748793574024756,1650207719.4564252,31.78026467931961,1650207722.5508702,Out of Range
1650207720.5018773,31.029142051596693,1650207720.4897668,31.72917949018926,1650207723.5788789,Out of Range
1650207721.557246,30.86366758215721,1650207721.5421543,31.484549576169925,1650207724.6068735,Out of Range
1650207722.582468,31.023810814339022,1650207722.5657482,31.527355569443657,1650207725.6349895,Out of Range
1650207723.6086175,30.868070068692575,1650207723.593794,31.597397999063844,1650207726.6630082,Out of Range
1650207724.6367967,30.8641762555421,1650207724.6247509,31.82305869545081,1650207727.6909823,Out of Range
1650207725.664651,31.103619039818273,1650207725.649898,31.82745718425964,1650207728.7188575,Out of Range
1650207726.692518,31.099726095649526,1650207726.6806479,31.736031881724294,1650207729.7468746,Out of Range
1650207727.7208707,30.743460920199837,1650207727.708915,31.704906570132835,1650207730.7747288,Out of Range
1650207728.748434,30.538992151255993,1650207728.733664,31.658216883879433,1650207731.802892,Out of Range
1650207729.7762876,30.535097123405787,1650207729.7645395,31.696616826730953,1650207732.8308754,Out of Range
1650207730.8044956,30.901166900359364,1650207730.7925377,31.850798547642675,1650207733.8620148,Out of Range
1650207731.8326666,31.207285384919658,1650207731.820639,31.718524006744474,1650207734.893028,Out of Range
1650207732.860786,31.25983356562472,1650207732.8457673,31.78804553838266,1650207735.9242578,Out of Range
1650207733.8892825,30.979546369329782,1650207733.874298,31.90914970179464,1650207736.9552808,Out of Range
1650207734.9198692,30.75124942313656,1650207734.9052866,31.959718097639957,1650207737.9862628,Out of Range
1650207735.9512362,30.9269842325213,1650207735.936428,31.805552261875555,1650207739.0178778,Out of Range
1650207736.9822805,30.959570541754452,1650207736.9674053,31.949993593919583,1650207740.0460126,Out of Range
1650207738.0133946,30.76733502420241,1650207737.9985752,31.8396361816681,1650207741.0818887,Out of Range
1650207739.0481217,31.076876747571543,1650207739.035915,31.915492854949832,1650207742.1277494,Out of Range
1650207740.075736,30.763440839290976,1650207740.060918,31.929107579271868,1650207743.1584976,Out of Range
1650207741.1157985,31.10412764514432,1650207741.0971477,32.08469198327362,1650207744.1863759,Out of Range
1650207742.1453266,30.753705314130826,1650207742.1156812,31.850798547642675,1650207745.2142708,Out of Range
1650207743.1734638,31.00290647872639,1650207743.1318264,32.00884744509831,1650207746.2449028,Out of Range
1650207744.2011604,30.758108354698596,1650207744.148295,32.14303023621245,1650207747.2727475,Out of Range
1650207745.2290347,31.234532916217635,1650207745.164544,32.01079224477543,1650207748.3006241,Out of Range
1650207746.2569852,31.08026115943329,1650207746.180813,31.755993027528856,1650207749.3283582,Out of Range
1650207747.2875516,31.256449777011998,1650207747.1970441,31.824075165708642,1650207750.356003,Out of Range
1650207748.3154957,31.143564912342256,1650207748.2133083,32.39968035817764,1650207751.3838592,Out of Range
1650207749.3431525,30.866631883708234,1650207749.229544,32.092978779954706,1650207752.4116108,Out of Range
1650207750.3709111,31.357646636730614,1650207750.2459083,31.904331219484693,1650207753.4425282,Out of Range
1650207751.3986459,30.822360892641363,1650207751.262284,32.30686831361739,1650207754.4735215,Out of Range
1650207752.4265034,30.850127186047175,1650207752.2785547,31.869320753872543,1650207755.5042422,Out of Range
1650207753.4546359,31.055973510582643,1650207753.2949097,32.118258886475054,1650207756.5351253,Out of Range
1650207754.4855278,31.00874642528485,1650207754.311295,31.770118138249355,1650207757.56599,Out of Range
1650207755.5162919,31.14940408069857,1650207755.3275867,32.011300461125664,1650207758.5970273,Out of Range
1650207756.5472903,31.28758830533452,1650207756.3439274,31.686469482597513,1650207759.624995,Out of Range
1650207757.5781324,31.32456411502662,1650207757.3637588,31.974856954954806,1650207760.6528835,Out of Range
1650207758.609269,31.28174990122507,1650207758.3801599,31.90627621136359,1650207761.6947756,Out of Range
1650207759.6399465,31.295372793928294,1650207759.4040513,31.896551216193384,1650207762.7653933,Out of Range
1650207760.6678042,30.915812145814947,1650207760.4200754,31.696704825788572,1650207763.7966712,Out of Range
1650207761.7070317,31.182492091297046,1650207761.4360633,32.05264865284075,1650207764.8274906,Out of Range
1650207762.777807,31.087117952867676,1650207762.4520366,32.36375826973174,1650207765.8583796,Out of Range
1650207763.8088315,31.18740209883955,1650207763.4682598,31.957861371579966,1650207766.8892822,Out of Range
1650207764.83954,31.572193444576182,1650207764.4845333,32.087653050663675,1650207767.9202967,Out of Range
1650207765.8702962,31.435992316984013,1650207765.5007694,32.15233301614454,1650207768.9512403,Out of Range
1650207766.9014287,31.01898829168452,1650207766.5170138,32.34820496007147,1650207769.9818716,Out of Range
1650207767.932427,31.077385413372998,1650207767.5332215,32.02542220932602,1650207771.012394,Out of Range
1650207768.963308,31.181054429877964,1650207768.5494516,32.22765906355643,1650207772.0433116,Out of Range
1650207769.9938698,31.107091461716532,1650207769.5656974,32.468737136676,1650207773.0742698,Out of Range
1650207771.0244913,31.18300075379601,1650207770.5818107,32.13821291422123,1650207774.1052802,Out of Range
1650207772.055294,31.245281224614885,1650207771.5980828,32.32732694600275,1650207775.1361682,Out of Range
1650207773.0862722,31.221926478618176,1650207772.6142666,32.11538615422754,1650207776.1672974,Out of Range
1650207774.1174014,31.21024891187402,1650207773.6363146,32.136268348754655,1650207777.1982794,Out of Range
1650207775.148264,31.17521543659294,1650207774.6601934,32.08570839227871,1650207778.2291622,Out of Range
1650207776.179401,31.40874998379891,1650207775.6762915,32.234508701822236,1650207779.2600453,Out of Range
1650207777.2104046,31.47152571258012,1650207776.6924329,32.323438506235,1650207780.2908823,Out of Range
1650207778.2412078,31.474908716939453,1650207777.7079587,32.14210203443454,1650207781.3190007,Out of Range
1650207779.2722685,31.412641788705386,1650207778.724001,32.10955232126167,1650207782.3561392,Out of Range
1650207780.3030756,31.288605576411797,1650207779.7401195,32.410924947937396,1650207783.4313715,Out of Range
1650207781.3339584,31.348933803836026,1650207780.756016,32.086216667743614,1650207784.4601178,Out of Range
1650207782.3690119,31.796422745734496,1650207781.772028,32.07700165432645,1650207785.4879932,Out of Range
1650207783.4093378,31.40925858489541,1650207782.78802,32.26561843296334,1650207786.5157838,Out of Range
1650207784.4299452,31.07358099460715,1650207783.8042564,32.566438562723796,1650207787.5435686,Out of Range
1650207785.4460752,31.440901241056356,1650207784.8205945,32.48479676087273,1650207788.5715344,Out of Range
1650207786.46218,31.68994027406305,1650207785.8367777,32.55528393112915,1650207789.5992808,Out of Range
1650207787.4783194,31.40925858489541,1650207786.8530822,32.48724881692126,1650207790.6270323,Out of Range
1650207788.4943974,31.55815422190134,1650207787.8731809,32.4192093339846,1650207791.6547859,Out of Range
1650207789.510692,31.22683639794742,1650207788.8949437,32.36232226142137,1650207792.6827998,Out of Range
1650207790.5269568,31.475925902759,1650207789.9109273,32.36088629871067,1650207793.7106616,Out of Range
1650207791.5432189,31.4467387653299,1650207790.9269226,32.68551039873606,1650207794.7385485,Out of Range
1650207792.559433,31.672431635494345,1650207791.9429288,32.269507085077784,1650207795.7664258,Out of Range
1650207793.5756881,31.40638411550247,1650207792.959181,32.51251951208674,1650207796.7942557,Out of Range
1650207794.5913095,31.400037667697237,1650207793.9752095,32.666074628013284,1650207797.822276,Out of Range
1650207795.6076875,31.378632307760814,1650207794.9911652,32.34922130624611,1650207798.8496432,Out of Range
1650207796.6238945,31.52507798015029,1650207796.00709,32.4711891823487,1650207799.8795557,Out of Range
1650207797.6455026,31.672431635494345,1650207797.0230865,32.71660689101242,1650207800.920713,Out of Range
1650207798.6617157,31.31492236623146,1650207798.0391955,32.43670561838076,1650207801.9493709,Out of Range
1650207799.6778448,31.190365967192133,1650207799.0552883,32.19756470857549,1650207802.9772718,Out of Range
1650207800.6938937,31.65543128458419,1650207800.0714195,32.331723576628185,1650207804.0052629,Out of Range
1650207801.7100105,31.781878080145972,1650207801.087679,32.61359626750008,1650207805.0329008,Out of Range
1650207802.7261922,31.4603595298333,1650207802.10394,32.62771012852216,1650207806.0609074,Out of Range
1650207803.742438,31.421442593786587,1650207803.1249185,32.43864963214295,1650207807.0888796,Out of Range
1650207804.7579422,31.458922389447935,1650207804.141206,32.68694592165163,1650207808.116744,Out of Range
1650207805.7743318,31.42728022561093,1650207805.1573102,32.61891925756056,1650207809.1444936,Out of Range
1650207806.7906895,31.512895119081243,1650207806.1733208,32.56551101717526,1650207810.172127,Out of Range
1650207807.8068168,31.60679387275557,1650207807.1893072,32.49595218195175,1650207811.200022,Out of Range
1650207808.8230984,31.526515030530845,1650207808.2045915,32.75936307929997,1650207812.2280047,Out of Range
1650207809.8386946,31.61017634880158,1650207809.2205362,32.490628526743926,1650207813.2560449,Out of Range
1650207810.8575358,31.6627044887194,1650207810.236577,32.63108934294783,1650207814.2833047,Out of Range
1650207811.881464,31.35917251312714,1650207811.252656,32.771023558834976,1650207815.3133142,Out of Range
1650207812.8976016,31.680213288448737,1650207812.2679505,32.50229196219889,1650207816.3856013,Out of Range
1650207813.913701,31.414167728410618,1650207813.2839873,32.68551039873606,1650207817.4178357,Out of Range
1650207814.9298072,31.43311782516915,1650207814.3000472,32.5431129753906,1650207818.448705,Out of Range
1650207815.9459343,31.65492270683148,1650207815.3288727,32.65390494419021,1650207819.479479,Out of Range
1650207816.962072,31.46425114457203,1650207816.401071,32.778797140656124,1650207820.510328,Out of Range
1650207817.9783475,31.684104093438105,1650207817.4297397,32.4478614982732,1650207821.5413349,Out of Range
1650207818.9947371,31.29249782413272,1650207818.460657,32.47702102311523,1650207822.5720804,Out of Range
1650207820.0110734,31.63885043322866,1650207819.4914505,32.71609887041238,1650207823.6028733,Out of Range
1650207821.0273213,31.58048435443642,1650207820.5224795,32.62863761964912,1650207824.633961,Out of Range
1650207822.0434475,31.257975799655263,1650207821.5533316,32.85019211629274,1650207825.6649659,Out of Range
1650207823.0597012,31.706940117421784,1650207822.5842118,32.92014708376533,1650207826.6959507,Out of Range
1650207824.0756946,31.540134766380746,1650207823.6149518,32.78023253732524,1650207827.7269568,Out of Range
1650207825.0948756,31.687486369603526,1650207824.6459723,32.89294292202827,1650207828.7579677,Out of Range
1650207826.1158354,31.68554097512578,1650207825.677034,32.741364111171904,1650207829.7889597,Out of Range
1650207827.1319654,31.6704862133023,1650207826.7080798,32.98815443859389,1650207830.819916,Out of Range
1650207828.148236,31.452067629515323,1650207827.739035,32.48285283178301,1650207831.8507924,Out of Range
1650207829.1645722,31.42093395096853,1650207828.7699585,33.12221332762981,1650207832.8817916,Out of Range
1650207830.1806965,31.87668104122149,1650207829.8010838,32.77296695963027,1650207833.9247036,Out of Range
1650207831.1968486,31.49538354632021,1650207830.8320603,32.62424226843003,1650207834.9622307,Out of Range
1650207832.2129428,31.527952126545816,1650207831.862974,32.898264558081735,1650207835.9896722,Out of Range
1650207833.229064,31.709393976710878,1650207832.8939548,32.42647733662953,1650207837.0195706,Out of Range
1650207834.2450678,31.625231969886944,1650207833.9125738,32.87207568056905,1650207838.0474334,Out of Range
1650207835.2613301,32.005046188835124,1650207834.9326246,32.82492946706804,1650207839.0753024,Out of Range
1650207836.2774515,31.864502280293134,1650207835.9512842,32.52223884976243,1650207840.103053,Out of Range
1650207837.2937021,31.824163534641233,1650207836.9673207,32.887113368093246,1650207841.1308324,Out of Range
1650207838.3093002,32.12121995502992,1650207837.9834468,32.94397229361054,1650207842.1586812,Out of Range
1650207839.3246677,31.78136956323672,1650207838.999644,33.0950143412454,1650207843.1863065,Out of Range
1650207840.356388,31.841161219454637,1650207840.01574,32.79240077178852,1650207844.2143347,Out of Range
1650207841.3727078,31.765807689551696,1650207841.0319896,32.80938292245495,1650207845.2423236,Out of Range
1650207842.3888357,31.84894163032269,1650207842.0479376,32.572777968868394,1650207846.2702823,Out of Range
1650207843.404908,31.831944070600894,1650207843.0640492,32.993983437774034,1650207847.298014,Out of Range
1650207844.4209044,31.85283181428561,1650207844.08031,32.658300219978194,1650207848.3256357,Out of Range
1650207845.436942,31.8314356253502,1650207845.0965488,32.924033335676235,1650207849.353512,Out of Range
1650207846.4529765,32.05755471384529,1650207846.112765,32.62669395435812,1650207850.381415,Out of Range
1650207847.469023,31.964204422794978,1650207847.1289396,32.984776313611704,1650207851.4093993,Out of Range
1650207848.4849858,31.831944070600894,1650207848.1450884,33.00226327079638,1650207852.443156,Out of Range
1650207849.5010338,31.878626083961464,1650207849.1611705,32.98283330059427,1650207853.472464,Out of Range
1650207850.517109,32.08283566676766,1650207850.1803343,32.85509458069148,1650207854.510095,Out of Range
1650207851.533214,31.724448184294197,1650207851.1999927,32.925976456296866,1650207855.5380619,Out of Range
1650207852.5493326,31.915072811208933,1650207852.2160883,33.07609391613549,1650207856.5659714,Out of Range
1650207853.5645766,32.062880499531374,1650207853.232095,33.252878034284045,1650207857.59381,Out of Range
1650207854.5846553,32.15867490148534,1650207854.2480419,32.977004240211144,1650207858.6215763,Out of Range
1650207855.600664,31.954479960325937,1650207855.2643507,32.81960751080874,1650207859.6495013,Out of Range
1650207856.6167028,31.87668104122149,1650207856.2807057,32.85847307082034,1650207860.6774085,Out of Range
1650207857.6327212,32.0453780355667,1650207857.2968752,32.67722809397302,1650207861.7081842,Out of Range
1650207858.647955,32.02787528202551,1650207858.3132637,33.15769023970299,1650207862.738962,Out of Range
1650207859.664334,31.839216107791145,1650207859.3294625,32.87207568056905,1650207863.7698104,Out of Range
1650207860.6923,31.434555048260286,1650207860.345709,33.0586081744029,1650207864.8006911,Out of Range
1650207861.7201438,31.97536528368463,1650207861.3611,33.10912175426011,1650207865.8315835,Out of Range
1650207862.750937,32.03032839659807,1650207862.3773026,33.140205840640995,1650207866.8626952,Out of Range
1650207863.781924,31.78086109366077,1650207863.3936172,33.124156085732295,1650207867.8936973,Out of Range
1650207864.8128004,31.96564092383541,1650207864.411103,33.01780699102172,1650207868.9245765,Out of Range
1650207865.843676,32.16205566015202,1650207865.4373431,33.22762496016017,1650207869.955447,Out of Range
1650207866.8748126,31.818328095092976,1650207866.4606185,32.644186813703044,1650207870.9922662,Out of Range
1650207867.9057977,31.887842825866702,1650207867.4768305,32.817664195442006,1650207872.0499687,Out of Range
1650207868.936719,32.099829194841455,1650207868.4929872,32.78023253732524,1650207873.0780833,Out of Range
1650207869.9675531,31.926742590280462,1650207869.5090864,33.050328780592224,1650207874.1089764,Out of Range
1650207871.004363,32.14117402204872,1650207870.5250847,32.89877244394801,1650207875.1397452,Out of Range
1650207872.069153,32.00453782680682,1650207871.5410829,33.36359597405434,1650207876.1707563,Out of Range
1650207873.0928986,31.759463447983336,1650207872.557339,33.153297031099925,1650207877.2015991,Out of Range
1650207874.1210558,31.650523262111165,1650207873.573593,32.91237453726388,1650207878.232395,Out of Range
1650207875.151937,32.356489789157976,1650207874.5898414,33.00809219253937,1650207879.2634676,Out of Range
1650207876.1829336,32.130942884895504,1650207875.6061027,32.96145992275503,1650207880.294609,Out of Range
1650207877.2136633,32.283117255001635,1650207876.6223457,32.95317977157752,1650207881.3257284,Out of Range
1650207878.2444258,32.14649938686406,1650207877.6379592,33.01924206453413,1650207882.3567362,Out of Range
1650207879.2755256,31.917017783330703,1650207878.658797,33.345607240539856,1650207883.38794,Out of Range
1650207880.306864,32.16205566015202,1650207879.7023945,33.293162450341505,1650207884.4190698,Out of Range
1650207881.3378236,31.847504970740676,1650207880.7200816,33.18049452593813,1650207885.4499743,Out of Range
1650207882.3689373,31.66997769037805,1650207881.7360885,32.94591537773902,1650207886.4810936,Out of Range
1650207883.400098,32.05899108811859,1650207882.7520869,33.164953185530344,1650207887.5119514,Out of Range
1650207884.431186,32.03565431935122,1650207883.7680912,32.879340579709535,1650207888.542446,Out of Range
1650207885.4620724,32.075056976363896,1650207884.783965,33.179059670194256,1650207889.577497,Out of Range
1650207886.4932258,32.07454864797817,1650207885.799995,33.40049939366676,1650207890.6083114,Out of Range
1650207887.5240717,31.92336107952524,1650207886.8159978,33.18488762213363,1650207891.6361828,Out of Range
1650207888.554476,32.0434332994738,1650207887.8321211,33.32280649483554,1650207892.6640487,Out of Range
1650207889.6028225,32.04148855980582,1650207888.8483422,33.0139210822919,1650207893.6950128,Out of Range
1650207890.6240528,31.697213288275307,1650207889.8644798,33.05666529644469,1650207894.7256835,Out of Range
1650207891.6511378,32.0381074158846,1650207890.8807492,33.1615756226567,1650207895.756705,Out of Range
1650207892.6788514,31.987542767927458,1650207891.8969765,33.3053248106974,1650207896.7849426,Out of Range
1650207893.706978,32.04005216176827,1650207892.9131021,33.34662272704367,1650207897.8160658,Out of Range
1650207894.7377155,31.769698179451666,1650207893.9338214,33.128549414796055,1650207898.846944,Out of Range
1650207895.7689283,32.246174958135036,1650207894.9508653,33.232017909122774,1650207899.8779643,Out of Range
1650207896.7998161,32.11200524645889,1650207895.9668727,33.559752110276484,1650207900.9088123,Out of Range
1650207897.828188,32.52418270660069,1650207896.9829767,33.24755826920128,1650207901.9398468,Out of Range
1650207898.8590772,32.11978366523434,1650207897.998982,33.17762486002885,1650207902.9709573,Out of Range
1650207899.8900428,32.23256431327028,1650207899.0144498,33.32863365904159,1650207904.0019538,Out of Range
1650207900.9208996,32.01671497519645,1650207900.0305953,33.266475595034215,1650207905.0328617,Out of Range
1650207901.9518611,32.3239467151034,1650207901.0467107,33.13294277321487,1650207906.073162,Out of Range
1650207902.9830804,32.13534033125296,1650207902.0627246,33.56751992632512,1650207907.1153026,Out of Range
1650207904.0140662,32.24761107642096,1650207903.0788715,33.21647732191379,1650207908.1477628,Out of Range
1650207905.0451136,32.13922946202343,1650207904.0948448,33.499549615080106,1650207909.1758723,Out of Range
1650207906.0852559,32.19756470857549,1650207905.1108449,33.214534732541296,1650207910.2031307,Out of Range
1650207907.132684,32.21895349340307,1650207906.1269853,33.29612043080117,1650207911.2342753,Out of Range
1650207908.1655807,32.246174958135036,1650207907.148631,33.38741129327688,1650207912.2653747,Out of Range
1650207909.1938868,32.391992317175024,1650207908.1775029,33.37187297621338,1650207913.296325,Out of Range
1650207910.218085,32.2928386978319,1650207909.2058513,33.517535794782916,1650207914.3273306,Out of Range
1650207911.2464736,32.20534249852037,1650207910.232995,33.115457967002634,1650207915.3583543,Out of Range
1650207912.2776058,32.37255116269388,1650207911.2613068,33.24612359899188,1650207916.3893242,Out of Range
1650207913.3085332,31.900021317961624,1650207912.2924418,33.36165365335973,1650207917.420469,Out of Range
1650207914.3394594,32.34584119278537,1650207913.3232665,33.56608563984593,1650207918.451336,Out of Range
1650207915.3706431,32.23890576545948,1650207914.3542058,33.44762012926848,1650207919.4822147,Out of Range
1650207916.4015172,32.046394767692426,1650207915.3853314,33.020257862855736,1650207920.5125623,Out of Range
1650207917.4325304,32.273904003353266,1650207916.4163165,33.38884582046302,1650207921.543587,Out of Range
1650207918.4634504,32.19173132860929,1650207917.447214,33.5447239806496,1650207922.5746865,Out of Range
1650207919.4943528,32.01282539404523,1650207918.4781847,33.513651711572194,1650207923.6105208,Out of Range
1650207920.5247552,32.332231829073535,1650207919.508938,33.19705126846161,1650207924.6516879,Out of Range
1650207921.5556083,32.10473513219361,1650207920.5394368,33.19705126846161,1650207925.6931062,Out of Range
1650207922.5867836,32.33806443493771,1650207921.570284,33.29612043080117,1650207926.723981,Out of Range
1650207923.622764,32.071675987290384,1650207922.6016974,33.46509947605685,1650207927.755166,Out of Range
1650207924.6706095,32.262238052610414,1650207923.6378582,33.62434253347458,1650207928.7865412,Out of Range
1650207925.7053652,32.24034184604961,1650207924.6892445,33.49811523706642,1650207929.817611,Out of Range
1650207926.7360828,32.18589791649267,1650207925.7202342,33.76997083829484,1650207930.84865,Out of Range
1650207927.7674692,32.37255116269388,1650207926.7509725,33.647136775798074,1650207931.87952,Out of Range
1650207928.7987237,32.01865976040874,1650207927.7823098,33.602982042318374,1650207932.9106305,Out of Range
1650207929.8297007,32.31473381872352,1650207928.8136,33.313602266205294,1650207933.941504,Out of Range
1650207930.8608718,32.23358096068587,1650207929.8443284,33.47286798251483,1650207934.9726965,Out of Range
1650207931.8917205,32.15334964550037,1650207930.87546,33.793269521564355,1650207936.0158532,Out of Range
1650207932.9226294,32.4819252130733,1650207931.9064605,33.517535794782916,1650207937.0497222,Out of Range
1650207933.953488,32.21946179998735,1650207932.9373598,33.646210268032966,1650207938.0803604,Out of Range
1650207934.9848917,32.4274937027925,1650207933.9680927,33.3543920983022,1650207939.111334,Out of Range
1650207936.0037906,32.423605630756164,1650207935.00169,33.721430280100975,1650207940.175385,Out of Range
1650207937.0202684,32.0585715294044,1650207936.0303276,33.733587845510066,1650207941.2107165,Out of Range
1650207938.0366585,32.33079592067269,1650207937.0615358,33.88063505276997,1650207942.2428112,Out of Range
1650207939.0586426,32.4041650565095,1650207938.0923607,33.50782556019496,1650207943.2695494,Out of Range
1650207940.0751078,32.211684113792074,1650207939.123454,33.86316251872612,1650207944.2974243,Out of Range
1650207941.0913663,32.54024158561068,1650207940.1558757,33.71028785838444,1650207945.3253617,Out of Range
1650207942.1076603,32.75454893917584,1650207941.1736453,33.76321977686269,1650207946.3529754,Out of Range
1650207943.123851,32.775926484096416,1650207942.1896403,33.7937771228605,1650207947.3807213,Out of Range
1650207944.1401498,32.458597765381775,1650207943.2057343,33.87531846904499,1650207948.408468,Out of Range
1650207945.1564045,32.17330320183279,1650207944.2217786,33.39619599596912,1650207949.4361148,Out of Range
1650207946.1726234,32.33806443493771,1650207945.2378283,33.671453414945695,1650207950.4629726,Out of Range
1650207947.1887534,32.499928681352074,1650207946.2538927,33.82484122759591,1650207951.4908497,Out of Range
1650207948.2046409,32.59517547889729,1650207947.2699082,33.67972811989524,1650207952.5185993,Out of Range
1650207949.2207477,32.682131357741234,1650207948.28601,33.893298405550674,1650207953.5464704,Out of Range
1650207950.2368786,32.32301905233514,1650207949.3021052,33.68698736207677,1650207954.5743642,Out of Range
1650207951.253046,32.5679629815661,1650207950.318076,33.696695964090836,1650207955.6023662,Out of Range
1650207952.2690642,32.538805959124275,1650207951.3340728,33.67390287657978,1650207956.630346,Out of Range
1650207953.2846348,32.659824649365795,1650207952.3501184,33.70640447769561,1650207957.658334,Out of Range
1650207954.3020482,32.63742841003048,1650207953.366161,33.689436788018035,1650207958.692968,Out of Range
1650207955.322334,32.398841082696535,1650207954.3821657,33.90249753332924,1650207959.725271,Out of Range
1650207956.3394995,32.59711920197528,1650207955.3987072,33.706912167839235,1650207960.7533865,Out of Range
1650207957.3557804,32.61266885830033,1650207956.443646,34.102944031681936,1650207961.7813728,Out of Range
1650207958.3720171,32.616556236744565,1650207957.4630988,34.11602325936747,1650207962.8093703,Out of Range
1650207959.3883758,32.78707869990305,1650207958.479098,33.632617556672585,1650207963.837104,Out of Range
1650207960.4045088,32.64765475117814,1650207959.495149,33.918028116519466,1650207964.864855,Out of Range
1650207961.4207537,32.41828175465204,1650207960.511281,33.702013438129825,1650207965.8926044,Out of Range
1650207962.4370325,32.52080315133869,1650207961.527245,33.74861326488054,1650207966.9206202,Out of Range
1650207963.4532716,32.366718746761904,1650207962.5432894,33.83404099294976,1650207967.9484782,Out of Range
1650207964.4694154,32.73266285569825,1650207963.5593765,33.6981300273027,1650207968.9763718,Out of Range
1650207965.4856687,32.743815573872226,1650207964.5755203,33.8204506756025,1650207970.0045035,Out of Range
1650207966.5020094,32.44253764896538,1650207965.591747,33.76558010796051,1650207971.032628,Out of Range
1650207967.527006,32.701058758847445,1650207966.6077354,33.579679199944714,1650207972.0607517,Out of Range
1650207968.5507257,32.60827329825347,1650207967.6237805,34.082011736276144,1650207973.0888834,Out of Range
1650207969.5667577,32.70300228783343,1650207968.6458523,33.949507417906965,1650207974.1197486,Out of Range
